0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Name
-26.312214501214655,10.861817093306504,4.767182382251444,25.215142919999526,15.480247694534949,9.314811031612269,26.23125046781225,4.364864018567805,14.880296188117539,13.194826526196044,3.8991632218132803,20.812664571166657,9.725415959188267,3.3355213292322166,16.026388468467342,3.330093622977055,4.488769085493992,7.427818772051945,4.899163202850134,3.827418732220535,0.5809273219946198,0.27835050689043583,K1.wav
-29.72806553098496,8.733680318768046,15.648510919103085,28.23633988677416,17.2318320117176,9.59815112127961,19.20329815900628,1.768028729460063,15.292586378225579,13.97473392909016,7.755574762429626,15.18885681572582,7.587194116223833,5.504139886932108,12.703990397773257,5.310207253180411,5.995070545648951,7.422390514633071,2.501261791912717,2.085242463918081,2.0091243926499995,0.5520309627208686,K1.wav
-26.27973886512366,3.7400509365823207,12.224169551605057,32.803927999525726,13.267557610158176,13.417470711793596,9.655295408835912,-3.839850769862189,11.27303973909103,16.30779387934183,9.14769675061251,4.545144417069643,9.153528861324672,12.716861744963564,15.985084570985869,6.47388254635698,4.9963407009743195,5.642698234653009,1.044854948295551,-0.3060927230282026,0.1795578452823574,0.2614212187962504,K1.wav
-27.288274717466614,0.30569695968569016,20.714812710948074,28.264971079364447,2.365596867896878,20.56073228715765,10.29003928917754,-6.2119932044915975,14.42250452018671,5.880766605404621,2.7971572453166744,17.14602494098638,7.589059993627136,7.403224707323829,13.35893970606541,4.525678170040129,7.9904941528992275,5.013489981140579,-1.149107687773064,0.9003852668919405,-0.7377025066776799,-0.21605750528051804,K1.wav
-20.136285909203238,3.6451061074850313,-9.348489414206494,25.695860928090262,7.96373441582594,12.888596646175463,18.10161403221843,-2.8868475384169288,7.9651201473507145,1.1784897270046182,-4.959817513501037,13.61109312116437,5.738488841712918,0.4859266332932591,11.179740531191177,3.819228810282757,6.36755850892467,5.3382756633918165,0.0506966820320947,1.6309290186432874,0.42231542530522087,1.0264888218481627,K1.wav
-24.30938715814712,1.7858419413779576,1.4384695980002344,34.08234701796567,10.231289020497037,10.168073592212897,12.88889147871713,-8.541867559979792,9.837707095686898,4.402903914523231,1.692131271321694,14.437575848541304,2.2779343005311863,-0.19914731140908054,7.519518352850937,1.1380958698976023,5.38737808717097,4.12885590731519,-1.5257532282024961,2.07609395847552,1.4739896677633957,1.279553995598878,K1.wav
-25.325663662990433,5.902516636432964,9.951624188246777,27.884958750773635,3.3431270630904732,10.270937452951301,14.942539226548416,-6.044690565903677,1.0846765051373652,14.984367262676457,1.3593147583501295,8.573063118135266,11.650247882454531,-4.088819805948194,4.684258126859251,7.519548335927687,3.1865404015172087,0.2788999027727663,2.755504391644329,-0.5354361781330796,-0.8582296023245746,1.055775367262886,K1.wav
-17.839591381989553,-24.07510959618915,9.889086868870587,56.899123790554,-11.962060931814964,10.756287702522068,20.09526912054157,-1.3809467409286909,-14.525552696639824,34.25608638485632,-4.612496687757697,-13.500957411204626,17.79272989846529,5.0893499903124155,-3.412347141816264,7.622487162824595,3.288034525494332,-3.5028667224139998,5.510399160957526,1.463763996465272,-0.6838198101429837,1.3056102268460725,K1.wav
-18.954648095406647,-22.30056342222914,15.498637499856047,52.34835343886977,-10.085673383182073,10.927836341656517,15.683046156744526,1.7575479530090796,-6.732104508169711,24.036097568261898,-1.2494949449942865,-1.7673755605291528,11.102495598200663,11.099105732577614,-0.6658810021962329,5.725879741650407,5.260414900576447,-2.031164571593412,5.748096605109904,-1.7478006403523354,-0.1357400448996323,0.8876751987256707,K1.wav
-11.547308875994696,22.555379692031128,11.007980415727632,22.17379606650794,-24.33334093234417,-13.829549002644585,-9.793776089456731,-10.864409668498405,-5.265414295894122,7.654739233238866,-1.9245457659787453,3.617507645239205,3.760120003858576,0.542787407818685,-11.09375965991272,-12.209946046045388,-2.2266851951703717,1.3183203093456355,-2.2734892141481895,-3.5997310378725444,-3.295233319319946,-0.8545567374279008,K1.wav
